eventid,iyear,imonth,iday,approxdate,extended,resolution,country,country_txt,region,region_txt,provstate,city,latitude,longitude,specificity,vicinity,location,summary,crit1,crit2,crit3,doubtterr,alternative,alternative_txt,multiple,success,suicide,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,targtype1,targtype1_txt,targsubtype1,targsubtype1_txt,corp1,target1,natlty1,natlty1_txt,targtype2,targtype2_txt,targsubtype2,targsubtype2_txt,corp2,target2,natlty2,natlty2_txt,targtype3,targtype3_txt,targsubtype3,targsubtype3_txt,corp3,target3,natlty3,natlty3_txt,gname,gsubname,gname2,gsubname2,gname3,gsubname3,motive,guncertain1,guncertain2,guncertain3,individual,nperps,nperpcap,claimed,claimmode,claimmode_txt,claim2,claimmode2,claimmode2_txt,claim3,claimmode3,claimmode3_txt,compclaim,weaptype1,weaptype1_txt,weapsubtype1,weapsubtype1_txt,weaptype2,weaptype2_txt,weapsubtype2,weapsubtype2_txt,weaptype3,weaptype3_txt,weapsubtype3,weapsubtype3_txt,weaptype4,weaptype4_txt,weapsubtype4,weapsubtype4_txt,weapdetail,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,property,propextent,propextent_txt,propvalue,propcomment,ishostkid,nhostkid,nhostkidus,nhours,ndays,divert,kidhijcountry,ransom,ransomamt,ransomamtus,ransompaid,ransompaidus,ransomnote,hostkidoutcome,hostkidoutcome_txt,nreleased,addnotes,scite1,scite2,scite3,dbsource,INT_LOG,INT_IDEO,INT_MISC,INT_ANY,related
2.01409E+11,2014,9,22,22/9/2014 0:00,0,,603,United Kingdom,8,Western Europe,England,Manchester,53.467868,-2.16644,1,0,The incident occurred in the Welbeck Grove area in Broughton.,"09/22/2014: Assailants set the vehicle of Rabbi Ahron Cohen on fire outside his residence in Welbeck Grove area, Manchester city, North West region, England, United Kingdom. There were no reported casualties; however, the vehicle was damaged in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,87,Affiliated Institution,Neturei Karta,Car of Rabbi: Ahron Cohen,216,Great Britain,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, sources noted that Rabbi Ahron Cohen had been critical of Israeli military operations in the Gaza Strip.",0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,,,,,Fuel was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A vehicle was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Car of U.K. rabbi, member of anti-Zionist Neturei Karta, is burned in arson attack,"" Haaretz, September 22, 2014.","""Manchester: Anti-Israel Rabbi Ahron Cohen has Car Torched after Condemning Gaza Attacks,"" Yahoo! UK and Ireland, September 23, 2014.",,START Primary Collection,-9,-9,1,1,
2.01409E+11,2014,9,26,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Keady,54.250039,-6.703625,1,0,,"09/26/2014: An explosive device placed in a saucepan detonated outside of Carnagh Orange Hall in Keady town, Armagh district, Ireland, United Kingdom. No one was injured in the blast, but a shutter on the hall was damaged. The Irish Volunteers claimed responsibility for the incident.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,82,Labor Union Related,Loyal Orange Institution,Hall,233,Northern Ireland,,,,,,,,,,,,,,,,,The Irish Volunteers,,,,,,,0,,,0,-99,0,1,2,Call (post-incident),,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,An explosive device concealed in a saucepan was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,The shutter of a building was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Security operation after hall attack,"" BBC, September 29, 2014.","""Security operation at Orange Hall,"" UTV, September 29, 2014.","""Orange Order Hall attacked in Armagh,"" RTE Online, September 27, 2014.",START Primary Collection,0,0,1,1,
2.01409E+11,2014,9,27,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Newtownabbey,54.68528,-5.9645,1,0,,"09/27/2014: Police found and safely removed an explosive device from beneath a bridge in Newtownabbey city, Newtownabbey district, Northern Ireland, United Kingdom. No group claimed responsibility for the incident.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,20,Unknown,,,Unknown,Unknown,233,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,31,Pipe Bomb,,,,,,,,,,,,,A pipe bomb (defused) was used in the attack.,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Viable pipe bomb found during alert,"" BBC, September 28, 2014.","""Families evacuated in NI bomb alert,"" RTE Online, September 28, 2014.","""Belfast residents forced from homes as bomb left at railway bridge,"" Big News Network, September 29, 2014.",START Primary Collection,-9,-9,1,1,
2.01409E+11,2014,9,28,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Newtownabbey,54.658152,-5.921576,1,0,,"09/28/2014: Assailants set a civilian house on fire in Glenmount Road, Newtownabbey town, Newtownabbey district, Northern Ireland, United Kingdom. A woman inside the house was injured in the attack. No group claimed responsibility for the incident; however, sources noted that sectarian graffiti was sprayed on the house.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,76,House/Apartment/Residence,Not Applicable,House,233,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, sources suspected that the attack may have been part of a larger trend of sectarian violence in Northern Ireland.",0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,20,Gasoline or Alcohol,,,,,,,,,,,,,Gasoline was used in the attack.,0,0,0,1,0,0,1,3,Minor (likely < $1 million),-99,A house was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Woman escapes arson attack,"" UTV, September 30, 2014.",,,START Primary Collection,-9,-9,1,1,
2.01409E+11,2014,9,28,28/9/2014 0:00,0,,185,Spain,8,Western Europe,Basque Country,Bilbao,43.274986,-2.972778,1,0,Incident occurred in the Zorrotza district of the city.,"09/28/2014: Assailants set fire to three Bizkaibus buses in Zorroza district, Bilbao city, Biscay province, Spain. There were no reported casualties; however, the buses were damaged in the attack. Basque separatists claimed responsibility for the incident and stated that the attack was carried out in remembrance of the ""Day of the Basque Soldier"" and in solidarity with Basque Fatherland and Freedom (ETA) prisoners.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,19,Transportation,99,Bus (excluding tourists),Bizkaibus,Buses,185,Spain,,,,,,,,,,,,,,,,,Basque Separatists,,,,,,"Basque separatists claimed responsibility for the incident and stated that the attack was carried out in remembrance of the ""Day of the Basque Soldier"" and in solidarity with Basque Fatherland and Freedom (ETA) prisoners.",0,,,0,-99,0,1,4,E-mail,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,1,2,Major (likely >= $1 million but < $1 billion),1103167,Three buses were damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Spain: Unknown Basque Terrorist Group Claims Responsibility for Arson Attack Against Parked Buses,"" elmundo.es, September 28, 2014.",,,START Primary Collection,0,1,0,1,
2.01409E+11,2014,9,29,,0,,75,Germany,8,Western Europe,Berlin,Berlin,52.50153,13.401851,1,0,The incident occurred in the Tiergarten area of the city.,"09/29/2014: An assailant threw a Molotov cocktail at the parliament building in Berlin city, Berlin state, Germany. No one was injured in the attack. The German Resistance Movement claimed responsibility for the incident.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),21,Government Building/Facility/Office,Bundestag,Reichstag Building,75,Germany,,,,,,,,,,,,,,,,,German Resistance Movement,,,,,,"In a note left at the scene, the German Resistance Movement claimed responsibility for the attack and stated that a ""multi-cultural, multi-ethnic, multi-religious and multi historical population"" will destroy Germany.",0,,,0,1,0,1,5,Note left at scene,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,A Molotov cocktail was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,The steps of the parliament building were damaged in this attack.,0,,,,,,,,,,,,,,,,"The assailant left a note reading, ""The starting point of violence is the ignorance of rulers.""","""Police suspected neo-Nazis behind attack on the Reichstag,"" Berliner Morgenpost, September 30, 2014.","""Attacker throws Molotov cocktail at Reichstag,"" The Local Germany, September 29, 2014.","""Unknown Person Hurls Molotov Cocktail at Germany's Reichstag,"" RIA Novosti, September 29, 2014.",START Primary Collection,0,0,0,0,
2.0141E+11,2014,10,1,,0,,185,Spain,8,Western Europe,Galicia,Baralla,42.893094,-7.24976,1,0,,"10/01/2014: An explosive device detonated outside of a town hall building in Baralla town, Galicia autonomous community, Spain. Although there were no reported casualties, the targeted building and nearby houses were damaged in the blast. No group claimed responsibility for the incident; however, a Spanish official attributed the attack to Resistencia Galega.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),21,Government Building/Facility/Office,Government of Baralla,Town Hall,185,Spain,,,,,,,,,,,,,,,,,Resistencia Galega,,,,,,"The specific motive is unknown; however, officials noted that members of Resistencia Galega were scheduled to go on trial the following week.",0,,,0,-99,0,0,,,,,,,,,,6,Explosives,17,Other Explosive Type,,,,,,,,,,,,,A bomb with 3-5 kilograms of explosives within a pressure cooker was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A building and several nearby homes were damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Bomb explodes   outside Spanish town hall,"" The Associated Press, October 1, 2014.","""IED attack in Spanish autonomous region attributed to Rêsistencia Galega, only infrequent small-scale actions are likely,"" Jane's, October 3, 2014.","""Bomb explodes outside Spanish town hall,"" Yahoo! UK and Ireland, October 1, 2014.",START Primary Collection,0,1,0,1,
2.0141E+11,2014,10,2,,0,,78,Greece,8,Western Europe,Attica,Athens,37.99749,23.762728,1,0,,"10/02/2014: An explosive device was discovered at the Greek Stock Exchange in Athens city, Attica region, Greece. The device was safely defused. No group claimed responsibility for the incident.",1,1,1,0,,,0,0,0,3,Bombing/Explosion,,,,,1,Business,3,Bank/Commerce,Athens Stock Exchange,Stock Exchange,78,Greece,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,6,Explosives,17,Other Explosive Type,,,,,,,,,,,,,A package with dynamite and cables was used in the attack,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Parcel containing bomb materials sent to Greek stock exchange,"" Reuters, October 2, 2014.","""Parcel containing bomb materials sent to Greek stock exchange,"" NewsRT.co.uk, October 2, 2014.",,START Primary Collection,-9,-9,0,-9,
2.0141E+11,2014,10,3,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Londonderry,55.011562,-7.312045,1,0,,"10/03/2014: Assailants threw a petrol bomb at a car in Londonderry city, Londonderry district, Northern Ireland, United Kingdom. No one was injured in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0,0,0,2,Armed Assault,,,,,14,Private Citizens & Property,73,Vehicles/Transportation,Not Applicable,Car,233,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,A Molotov cocktail was used in the attack.,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,"""Driver escapes petrol bomb attack,"" BBC, October 4, 2014.","""Woman escapes petrol bomb attack,"" UTV, October 4, 2014.",,START Primary Collection,-9,-9,1,1,
2.0141E+11,2014,10,3,,0,,96,Ireland,8,Western Europe,Donegal,Kiltole,54.862063,-7.663165,1,0,,"10/03/2014: Assailants set an Orange Hall on fire in Kiltole town, Donegal county, Ireland. There were no reports of casualties in the attack. No group claimed responsibility for the incident; however, sources suspected that dissident republicans were involved.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,82,Labor Union Related,Loyal Orange Institution,Meeting Hall,96,Ireland,,,,,,,,,,,,,,,,,Dissident Republicans,,,,,,"The specific motive is unknown; however, sources suspected that the meeting hall, which was a Protestant building, may have been targeted as part of a larger trend of sectarian violence between Ireland's Catholic and Protestant communities.",1,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A building was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Hall attack disgusting -  McGuinness,"" BBC, October 3, 2014.","""Locals condemn arson attack on Donegal Orange Hall,"" Irish Times, October 4, 2014.","""Dissidents hit Donegal Orange hall 'to stoke up tensions',"" Irish Independent, October 4, 2014.",START Primary Collection,1,1,0,1,
2.0141E+11,2014,10,3,,0,,96,Ireland,8,Western Europe,Donegal,Convoy,54.85949,-7.665699,1,0,,"10/03/2014: Assailants set fire to a pulpit and a room at a Presbyterian church in Convoy town, Donegal county, Ireland. There were no reports of casualties in the attack. No group claimed responsibility for the incident.",0,1,1,1,2,Other Crime Type,0,1,0,7,Facility/Infrastructure Attack,,,,,15,Religious Figures/Institutions,86,Place of Worship,Convoy Presbyterian Church,Church,96,Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, sources suspected that the Convoy Presbyterian Church may have been targeted as part of a larger trend of sectarian violence between Ireland's Catholic and Protestant communities.",0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A church was damaged in this attack.,0,,,,,,,,,,,,,,,,"There is doubt this incident meets terrorism-related criteria. Politicians denied that the attack was politically motivated and insisted that it was purely criminal. However, given a nearby attack carried out by dissident republicans on the same day targeting a protestant building, political motives could not be ruled out. Furthermore, Orange politicians described the attacks as part of a pattern targeting protestant buildings in the area.","""Hall attack disgusting -  McGuinness,"" BBC, October 3, 2014.","""McGuinness 'horrified' by Orange hall attack,"" The Irish News, October 4, 2014.","""Dissidents hit Donegal Orange hall 'to stoke up tensions',"" Irish Independent, October 4, 2014.",START Primary Collection,-9,-9,0,-9,
2.0141E+11,2014,10,3,,0,,217,United States,1,North America,New York,New York City,40.697132,-73.931351,1,0,The incident occurred in the Chelsea area of Manhattan.,"10/03/2014: Assailants attacked an art gallery in the Chelsea neighborhood of Manhattan, New York City, United States. The assailants defaced a photography exhibit on the conflict in Ukraine, distributed anti-Vladimir Putin leaflets, and assaulted German photojournalist Benjamin Hiller with pepper spray before leaving. No group claimed responsibility for the attack.",1,1,1,0,,,0,1,0,8,Unarmed Assault,7,Facility/Infrastructure Attack,,,14,Private Citizens & Property,81,Museum/Cultural Center/Cultural House,ArtBeam,Art Gallery,217,United States,10,Journalists & Media,56,Other (including online news agencies),Not Applicable,Freelance Photojournalist: Benjamin Hiller,75,Germany,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, sources noted that the assailants left leaflets, criticizing President Vladimir Putin, at the scene of the incident.",0,,,0,3,0,0,,,,,,,,,,2,Chemical,,,,,,,,,,,,,,,Pepper spray and paint were used in the attack.,0,0,0,1,0,0,1,3,Minor (likely < $1 million),-99,A laptop computer and photographs were damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Exhibit on Ukraine Displays Signs of Vandalism,"" The New York Times Blogs (ArtsBeat), October 5, 2014.","""After Alleged Attack, Making Sense of a Chelsea Exhibition's Murky Backing,"" Hyperallergic, October 13, 2014.","""NYC Photo Exhibition Vandalized, Curator Attacked,"" Hyperallergic, October 3, 2014.",START Primary Collection,-9,-9,1,1,
2.0141E+11,2014,10,4,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Londonderry,55.011562,-7.312045,1,0,The incident occurred in the Fountain area,"10/04/2014: A petrol bomb was thrown at a mural in Londonderry city, Londonderry district, Northern Ireland, United Kingdom. The display was damaged in the attack. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,14,Private Citizens & Property,81,Museum/Cultural Center/Cultural House,Unknown,Mural,233,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,19,Molotov Cocktail/Petrol Bomb,,,,,,,,,,,,,A petrol bomb was used in the attack.,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A mural was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""House and murals attacked in Derry,"" BBC, October 6, 2014.","""VIDEO: House and murals attacked in Derry,"" BBC, October 6, 2014.",,START Primary Collection,-9,-9,1,1,
2.0141E+11,2014,10,4,,0,,603,United Kingdom,8,Western Europe,Northern Ireland,Ballycastle,55.201671,-6.253966,1,0,Moyle,"10/04/2014: Assailants set the house of Councilor Paudie McShane on fire in Ballycastle town, Moyle district, Northern Ireland, United Kingdom. No one was injured in the attack, but the house was damaged. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,7,Facility/Infrastructure Attack,,,,,2,Government (General),15,Politician or Political Party Movement/Meeting/Rally,Government of Antrim,House of Councilor: Paudie McShane,233,Northern Ireland,,,,,,,,,,,,,,,,,Unknown,,,,,,,0,,,0,-99,0,0,,,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,0,0,0,0,0,0,1,3,Minor (likely < $1 million),-99,A home was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Councillor's home in arson attack,"" UTV, October 4, 2014.",,,START Primary Collection,-9,-9,1,1,
2.0141E+11,2014,10,5,,0,,98,Italy,8,Western Europe,Trentino-South Tyrol,Rovereto,45.891695,11.040313,1,0,,"10/05/2014: Assailants attacked protestors at a Standing Sentinels Demonstration in Roverto city, Trentino-South Tyrol region, Italy. At least three people, including a priest identified as Friar Matteo Graziola and a police officer, were injured in the assault. No group claimed responsibility; however, sources attributed the attack to anarchists.",1,1,1,0,,,0,1,0,8,Unarmed Assault,,,,,14,Private Citizens & Property,83,Protester,Standing Sentinels,Demonstration,98,Italy,,,,,,,,,,,,,,,,,Anarchists,,,,,,,0,,,0,-99,0,0,,,,,,,,,,9,Melee,22,"Hands, Feet, Fists",,,,,,,,,,,,,,0,0,0,3,0,0,1,3,Minor (likely < $1 million),-99,Publicity materials were damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Attacked the ""sentinels standing"": two in hospital,"" Trentino, October 5, 2014.","""Italian priest hospitalized after gay activists attack pro-family rally,"" Life Site News, October 7, 2014.",,START Primary Collection,-9,-9,0,-9,
